time,MT_001,MT_002,MT_003,MT_004,MT_005,MT_006,MT_007,MT_008,MT_009,MT_010,MT_011,MT_012,MT_013,MT_014,MT_015,MT_016,MT_017,MT_018,MT_019,MT_020
07/05/2022 00:00:00,95878.091505,96226.086224,94495.461726,92031.165933,88723.360373,84595.261062,79973.31789,74969.740958,69845.024833,68542.548446,67346.557453,67210.839213,66019.406043,67157.024239,72370.729766,78513.186382,83820.564314,88207.840275,91450.946101,93675.465097
07/06/2022 00:00:00,95864.460667,96215.20967,94482.193817,92023.412161,88721.012412,84594.36013,79973.647693,74968.678392,69844.558746,68522.188436,67331.552096,67199.685043,66009.34469,67156.547934,72377.069048,78512.575937,83814.470982,88195.104875,91436.483211,93663.4877
07/07/2022 00:00:00,95850.828944,96204.343641,94468.926165,92015.651002,88718.663944,84593.465439,79973.978021,74967.61174,69844.063427,68501.83134,67316.554075,67188.617738,65999.195413,67156.184658,72383.414317,78511.972312,83808.383065,88182.371898,91422.020483,93651.51064
07/08/2022 00:00:00,95837.196335,96193.488216,94455.65877,92007.88245,88716.314969,84592.576986,79974.308876,74966.540994,69843.538897,68481.47716,67301.563397,67177.637357,65988.957495,67155.934393,72389.765566,78511.375462,83802.300563,88169.641342,91407.557919,93639.533916
07/09/2022 00:00:00,95823.562837,96182.643475,94442.391634,92000.1065,88713.965486,84591.694768,79974.64026,74965.466148,69842.985172,68461.125899,67286.580072,67166.743961,65978.630211,67155.797125,72396.122791,78510.785337,83796.223476,88156.913208,91393.09552,93627.55753
07/10/2022 00:00:00,95809.928451,96171.809497,94429.124755,91992.323146,88711.615493,84590.818783,79974.972174,74964.387196,69842.402274,68440.777559,67271.604108,67155.937611,65968.212832,67155.77284,72402.485984,78510.20189,83790.151805,88144.187494,91378.633285,93615.581481
07/11/2022 00:00:00,95796.293174,96160.986364,94415.858134,91984.532382,88709.26499,84589.949028,79975.30462,74963.304132,69841.790219,68420.432143,67256.635512,67145.218368,65957.704616,67156.290874,72408.855141,78509.625075,83784.085549,88131.464201,91364.171215,93603.60577
07/12/2022 00:00:00,95782.657003,96150.174158,94402.59177,91976.734202,88706.913976,84589.0855,79975.637601,74962.216949,69841.149029,68400.089654,67241.674294,67134.586292,65947.104817,67157.411957,72415.230256,78509.054844,83778.02471,88118.743327,91349.709311,93591.630396
07/13/2022 00:00:00,95769.019939,96139.372962,94389.325666,91968.928601,88704.56245,84588.228196,79975.971119,74961.125641,69840.47872,68379.750094,67226.720462,67124.041445,65936.412678,67158.676596,72421.611322,78508.49115,83771.969287,88106.024873,91335.247574,93579.655359
07/14/2022 00:00:00,95755.381978,96128.582859,94376.059819,91961.115574,88702.210411,84587.377112,79976.305174,74960.030201,69839.779313,68359.413465,67211.774024,67113.583887,65925.627436,67160.084959,72428.238361,78507.933948,83765.91928,88093.308838,91320.786004,93567.680661
